,author,date,like,comment,public
820,@haxsaa,2024-06-12T05:51:28Z,0,"CMIIW Durtete pernah buat statement kontroversial kepada koruptor buat dihukum mati atau berhenti. Di sinipun sama kalau pemerintah mau trust publik naik, cukup tiru kebijakannya.",True
821,@QiuQiuChannel-ni3xj,2024-06-12T05:51:18Z,0,"Liat Tapera nya PNS... Broncos semua d korupsi dananya ga jelas dan hasilnya ga masuk akal, sekarang malah pekerja swasta juga mau d boncosin?",True
822,@franky1929,2024-06-12T05:46:19Z,0,3 kata lucu. menuju indonesia emas,True
823,@tomylim3321,2024-06-12T05:43:55Z,0,"Sebenernya program ini bagus

Hanya soal timing yg salah aja

Masy skrg lg neting soal ditjen pajak dengan segala korupsinya....
Trus korupsi taspen dsbnya...
Kenaikan ppn yg dirasa... memberatkan...

Blm lagi ketidakpercayaan akan MA soal kasus gibran...

Ya bertubi-tubi

Ya anggap aja lagi eneg2nya, ditawari program begini, pasti timbul reaksi...

Coba program ini muncul saat jokowi periode 1, pasti ga akan ada masalah...

Sebenernya skrg PEMERINTAH harus berusaha gimana bisa menyenangkan masyarakatnya.... Gimana? Ya dengan pemberantasan korupsi dengan hukuman yg sangat berat...",True
824,@muhammadreyhansyahattaqwa9058,2024-06-12T05:36:30Z,0,Mantap,True
825,@KaptenEfootball,2024-06-12T05:34:58Z,0,"Kasih dlu rumahnya baru kami bayar. Brani gk pemerintah invest d awal? Buat  perumahan untuk rakyat kami akan bayar sampai 30 tahun kedepan dengan surat""yg jelas.. Yg blum dpat jgn bayar lah. Masak kami harus bayar invest bodong dari pemerintah.",True
826,@DONJOAN79,2024-06-12T05:34:42Z,0,"Cuma dijaman jkw kita disuruh percaya sama hal hal goib seperti : esemka,duit 11.000T dikantong,Ratusan Investor asing di IkN ,dan sekarang Tapera....😂😂😂😂😂😂",True
827,@dibyawd8884,2024-06-12T05:34:22Z,0,"berkedok aja tu ""kewalahan ngelola data"" biar meredam kekhawatiran aja",True
828,@user-fw1fs1ic6i,2024-06-12T05:34:12Z,16,"Di Philipines ad 3 ""Sistem Tabung Paksa"":
1. SSS (social security)
2. PhilHealth (kesehatan)
3. Pag iBig (perumahan)

Pada akhir 2018, Orang Asing sudah dihapus dari PagiBig dan sudah diberikan Refund (Dana Refund tergantung masa/lama kerja) 

Untuk No 1 dan 2 orang Asing masih wajib ikut. 

No. 1 akan diberi Refund ketika berhenti dan akan balik ke Negara asal. 

No. 2 bisa dipake di Semua Level RS (kebanyakan Orang Asing yaa pilihnya RS yg Mahal) 
Cukup masuk dan Orang RS pasti tanya PhilHealth and Other Helath Card. 

Pengalaman dgn Orang Asing sekantor, aman2 saja dan gak dipersulit dalam menggunakan semua fasilitas di atas.",True
829,@gilangsaputra6804,2024-06-12T05:32:48Z,0,"Untuk bikin masyarakat percaya sama TAPERA itu harus ada UU nya lahh, paling nggak UU hukuman mati bagi KORUPTOR dan di MISKINKAN, kalo ada UU itu di potong 30% dari pendapatan nggak masalah",True
830,@noval7221,2024-06-12T05:31:22Z,0,Bukan masalah programnya tapi masalah korupnya 😂,True
831,@ragedtroll4848,2024-06-12T05:29:09Z,0,"Yap betul indonesia belum siap untuk ini , kalo ada yang bilang ""ya harus siaplah ,kalau gak siap terus kapan siap nya "" masalahnya masyarakat itu tingkat kepercayaan pada pemerintah sangat rendah , banyaknya korupsi dan aktifitas yang merugikan lainnya oleh penerintah , jadi harus bener bener siap dulu pemerintah nya",True
832,@bad-boy117,2024-06-12T05:28:04Z,0,Tapera ini ada buat pns dan asabri buat tentara dan sepertinya itu gak berjalan tentara aja banyak yg gak punya rumah setelahh pensiun terus asabri buat apa 😢,True
833,@alanarambers4836,2024-06-12T05:27:20Z,0,"Disampaikan sebijak apapun, program pemerintah ngk ada yg bener sejauh ini & kepercayaan rakyat rendah. Intinya saya tidak ikhlas dunia akhirat potong paksa seperti ini.",True
834,@m.ibnunazar224,2024-06-12T05:26:27Z,0,"Kayak gak ada kebijakan lain aja yg menguntungkan rakyat, seolah-olah tapera yang paling berguna buat rakyat",True
835,@ArieLendraPutra,2024-06-12T05:25:17Z,0,tumben mic nya suaranya kurang. ok,True
836,@JaveChen,2024-06-12T05:17:47Z,0,"Pertanyaan buat Koh Raymond
Ada orang yang pitching program bagus, reasonable, di atas kertas profitable
Tapi track recordnya dia ga bagus, ngemplang duit investor apa tetap berani invest ke dia?",True
837,@doyoksolihin5463,2024-06-12T05:12:22Z,0,Intinya udah gak percaya sama pemerintah,True
838,@andrirosadi3062,2024-06-12T05:11:33Z,0,Tujuan pemerintah adalah sikaya tambah kaya si miskin tambah miskin si menengah berjuang berusaha stabil atau  jd miskin. Ga ada yg menguntungkan buat rakyat,True
839,@hizkiaendyheredion8265,2024-06-12T05:10:02Z,1,Tapera mungkin ide paslon 1,True
840,@qierizk9695,2024-06-12T05:09:41Z,0,ini cuma buat buka LAHAN baru buat di KORUP lagi😡,True
841,@renita9531,2024-06-12T05:08:23Z,1,Jiwasraya masih belom cukup? Bumiputera juga masih belom? Siapa lagi yg mau percaya.. hadeh..,True
842,@andrirosadi3062,2024-06-12T05:07:00Z,0,Semua program pemerintah bagus tujuannya tp tujuan asli pemerintah dan kelolanya selalu bobrok banyak celah korup dan ga ada yg pernah lancar selalu saja negatif da emang tujuaannya pemerintah indo ngeruk doang duit rakyat,True
843,@zizzizzizziz00,2024-06-12T05:04:10Z,0,pemimpinnya aja kegocek sama koruptor apalagi rakyat 😂 menyala indokorup 🚀,True
844,@kumiz3963,2024-06-12T05:00:36Z,0,Ap mngkin nnti pengyeramat rakyat ad di prsident kita nnti pak probowo apakah ini udh fi setting biar nnti pak Prabowo naik daun 😂,True
845,@adamfitrianto4379,2024-06-12T04:59:19Z,0,Emang benar indonesia krisis korupsi,True
846,@JiwanAce-wp9ly,2024-06-12T04:56:25Z,0,yah bener bang tapera itu bagus sebenarnya cuman masalah harga rumah jamam sekarang itu 300 jutaan bang dan gaji kita umr itu 3jutan lah yang dibawah umr 1.5 jutaan biaya segalam macem naik sedangkan gaji segitu2 doang dan bener bagus tapi yakali kuta harus ngumpulin selama itu buat beli rumah sedangkan orang rohini nia dibuatkan rumah dikasih duit 1.5 jutaan liah warganya sendiri harus ngumpulin sekitar puluhan bahkan munkin ratusan tahun buat apa buat beli satu rumah doang hey ayolah gaji kita umr aja gak sampe udahl kurang terus dipotong 3 persen makin sengsara atu woy telebih lagi keamanan uang kita gak terjamin dan hukumun buat pelaku korupsi itu ringan banget anjirt dahlah setiap keputusan pemerintah selalu ajah blunder hmm bikin warganya gah betah aja dinegri sendiri giliran pindah buat cari kerja dinegara lain malah dikatain gak punya sifat nasionalis oleh kementerian pekerjaan percuma banyak lowongan pekerjaan juga gak bisa diterima dan ujungnya harus s1 semua terus yang lulussan smk gimana woy yang lulusan smk aja kerja gak bisa kuliah makin hari makin mahal dan yang paling gw gak suka adalah yang paling bukut beasiswa mah gak dikasih anjirt ama persyaratan yang ribet segala macem giliran yang gak terlalu susah kek orang yang punya harta banyak misalnya malah dapet beasiswa sedang mereka aja kalo liburan apa suka keluar negri lah kaya gini dibawarin kuliah giliran yang menengah kebawa harus makan ubi tiap hari buat ngumpulin biaya kuliah segalah macem😑😠,True
847,@nekowawolf-eth,2024-06-12T04:52:25Z,0,kenapa aku wni 😂,True
848,@angganu,2024-06-12T04:52:20Z,0,"masalah dari TAPERA ini bukan program / ide nya,, tapi masalahnya ada di orang-orang yang mengelolanya..",True
849,@kadekyuliana7101,2024-06-12T04:52:16Z,0,"Intinya penabung nggk pasti punya rumah, tdi direksi tapera 1thn udah bisa beli rumah dari gajinya",True
850,@inigugum,2024-06-12T04:49:55Z,1,"Bang pernah gaji umr ga , cobain bang baru tau rasanya",True
851,@sugianoor1279,2024-06-12T04:49:40Z,0,"Yang menjadi masalah disini adalah kepercayaan rakyat ke pemerintahnya, apakah uang pekerja yang 3% itu bisa dikelola dengan baik apa tidak, kalo nanti ujung2nya rakyat mau buat rumah jadi sulit, pencairan dana pensiun dipersulit, bahkan dananya sampai dikorupsi itu lah yang membuat rakyat sulit percaya dengan pemerintahannya.



Sehat terus masyarakat Indonesia, semoga kalian diberi rezeki yang berlimpah.",True
852,@zanezane9375,2024-06-12T04:48:56Z,0,"Kuncinya di kepercayaan rakyat, tapi koruspi dan ketidakpercayaan yg gede dolanan",True
853,@arve913,2024-06-12T04:46:59Z,0,"Yes, Saya mengalami krisis kepercayaan terhadapa pengelolaan keuangan Negara ini, sampe beberapa kasus korupsi: mulai dari kasus BTS kominfo, 271 T dan seluruh kasus korupsi di Indonesia dalam 10 tahun terakhir, semua dananya bisa dikembalikan dan dikelola dengan baik oleh negara.",True
854,@maskoki,2024-06-12T04:45:55Z,0,ayo pendukung jokowi komen...,True
855,@jensenwang1861,2024-06-12T04:45:08Z,1,emang moyung indonesia kwkwk,True
856,@muhammadazuwary3854,2024-06-12T04:43:43Z,0,Solusinya cuma satu. Hukum mati koruptor dan miskinkan mereka.,True
857,@omtikb3548,2024-06-12T04:42:15Z,0,"sbnernya bagus konsepnya tapera..tpi yg ngelola (oknum) nya
pda mata duitan walau d sumpah d bawah alkitab/alquran ttep aja d sikat/korupsi",True
858,@TheBishonenLover,2024-06-12T04:40:19Z,0,"pendapat ku , hal ini cukup memberatkan masyarakat di kelas tengah, asli bener2 ke gencet",True
859,@Ima_girl8,2024-06-12T04:39:58Z,0,Kelihatan ya klo tiap ganti pemerintahan baru pasti akan ada aja agenda yg bisa menjadi jebakan Batman dari pemerintahan yg lama...!?,True
860,@dinayuandha,2024-06-12T04:39:30Z,0,"Sebagus apapun program nya.. 

Masalahnya 'tingkat kepercayaan rakyat' sekarang itu udah gak ada.. di negara +62 apa² di KORUPSI",True
861,@Faridanuras,2024-06-12T04:37:55Z,0,"Gpp ikut tapera, tapi plis lah jangan dikorupsi, 
kita orang miskin ngasih makan orang kaya, kebalik",True
862,@humba7680,2024-06-12T04:36:44Z,0,"Gw yg pengangguran gmn???Dipotong juga gak??Kan untuk masyarakat dg penghasilan dibawah 8jt,penghasilan 0 rupiah juga termasuk dong??
Kalo iya,duit gw minus dong???🤣🤣🤣",True
863,@adityaprayoga3427,2024-06-12T04:36:34Z,0,Indo bakal susah bnget jd bangsa yg maju. Korupsinya gila2an,True
864,@aryantotanoto2307,2024-06-12T04:34:29Z,1,"Filipina juga korup kali tetapi tidak sekorup di Indonesia yg hampir semua lini ada
Makanya program kayak Tapera di Indonesia sukses di Filipina kalo di Indonesia bukan skeptis tetapi udah banyak contoh Taspen, Asabri, Jiwasraya, Indosurya (versi swasta), Century (yg juga nilep duit rakyat) dan kasusnya ngambang sampai sekarang",True
865,@newrpgmobile2524,2024-06-12T04:33:47Z,0,Sebenarnya program ini bagus cuma pemerintah di indonesia udah terkenal dengan budaya korup nya saya jadi gak percaya sama yang gini gini,True
866,@ikaguatiana5371,2024-06-12T04:32:55Z,0,Parah bgt negara ini..,True
867,@wongreceh8017,2024-06-12T04:32:30Z,0,Karena korupsi jdi susah percya,True
868,@iosmax6194,2024-06-12T04:31:51Z,0,"Bang tapera kan juga dikenakan ke orang yang pendapatan besar, ku rasa fair aja kalo potongan pendapatan orang kaya bisa buat beli rumah 1 orang yang masih belum punya.",True
869,@tesalonika71,2024-06-12T04:29:35Z,0,Ladang baru 🗿,True
870,@denychristanto545,2024-06-12T04:28:23Z,0,"00:03:30 ini yang paling utama. selama Korupsi nya belum bisa diatasi, rakyat akan selalu tidak bisa percaya kepada pemerintah",True
871,@zanuarijr,2024-06-12T04:28:05Z,0,"Klo masalah kepercayaan emg tergolong kurang k pemerintah, Terutama korupsi. Caranya tuh harus singkirkan korupsi atau seenggaknya lebih baik. Caranya apa? Perkuat KPK, klo memungkinkan tiap sektor di pemerintahan dikasih agen mata-mata😂. Atau setujui UU perampasan aset. Itu paling gampang soalnya udh dirancang.. iya gue tau DPR ga setuju karena pasti punya kepentingan eksternal😂.",True
872,@setyowaskito2191,2024-06-12T04:27:57Z,0,Masih terus yah ngakali duit rakyat. Kurang banyak yg kau KORUP?,True
873,@sel88q,2024-06-12T04:27:55Z,0,"Kalau ga start dulu, ga tau",True
874,@danielglory2016,2024-06-12T04:27:38Z,0,"Itu bkal jalan kalo rakyat ada Trust ke pemerintah. Kalo dikhianatin bolakbalik, kasi contoh lh kasus 271T yg menguap gtu aja gak transparan.. (pdhl nominalnya gede)
Masi ada yg bakal PERCAYA????
Cuman org sinting yg bakal kasi trust",True
875,@setyowaskito2191,2024-06-12T04:24:06Z,0,"Apalagi  duit gede masa ga enak dikorup? ONH  saja ga bisa untuk berankatkan kuotanya. Kuota haji malah dijual cos ONH reguler ga ada duitnya. Ya dikorup. K E J A M BENAR
.",True
876,@adijaya5118,2024-06-12T04:23:25Z,0,Tapi pada akhirnya di korupsi juga,True
877,@wardisyamsi2744,2024-06-12T04:21:13Z,0,Ngeriiii......dihoakin terus,True
878,@muhammadfaturrohman9894,2024-06-12T04:19:32Z,0,Jogetin aja abgque😊,True
879,@suryaadhiprakoso5995,2024-06-12T04:17:18Z,0,"Setelah tau hasil sidang MK terakhir sih, sudah trust issue ma pemerintah ya 😂😂😂",True
880,@user-te1kz9sb2x,2024-06-12T04:17:17Z,0,"Ahhh gak ada bagus bagusnya,, di potong gajih kecil 3% makin panas tuh kepala,, di olah olah aja duit rakyat,,cuakkkk😂😂",True
881,@erikpoto3273,2024-06-12T04:16:17Z,0,kepercayaan ke pejabat tidak ada,True
882,@masono5650,2024-06-12T04:15:17Z,0,"bentar bang,,,, anggaran buat influencer mau ditambah bang ,,, jadi siapin konten yg dukung Tapera, siapa tau kecipratan anggaran influencer 😄",True
883,@user-ed6fo6df5b,2024-06-12T04:14:08Z,0,"taperanya versi negara tetangga memang bagus, tapi tapera indo ini sudahlah cacat dan alasan sebenar pemerintah bukan untuk bantu rakyat beli rumah",True
884,@RoboVieri,2024-06-12T04:13:32Z,0,TABUNG PAKSA ITU BILA GAJINYA LAYAK. APA YANG BISA DITABUNG JIKA KEBUTUHAN SEHARI MELEBIHI DARI STANDAR INCOME NEGARA WAKANDA???,True
885,@Kuronami9187,2024-06-12T04:13:24Z,0,"Nabung kok paksaan, itu nabung apa IURAN WAJIB",True
886,@wildansyihab7548,2024-06-12T04:13:10Z,0,"Bang tolong dong bikin video Tapera VS BPJS TK yg sudah ada layanan kpr perumahan,renovasi perumahan dll.
Kami kary swasta sudah kenyang dengan layanan bpjstk ini saking komplit nya dan sama sama layanan dr pemerintah.",True
887,@ericekoputra5279,2024-06-12T04:11:55Z,0,PERBEDAAN PROGRAM TAPERA INDO SAMA FILIPINA SOAL KEPERCAYAAN. GA ADA YANG PERCAYA SAMA PEMERINTAH. SKEPTIS UJUNG-UJUNGNYA DIKORUPSI.,True
888,@HendryJanto,2024-06-12T04:10:34Z,1,tiba tiba ada effect backsound muncul.. lagu nya gini.. oke gas oke gas.. wkwk,True
889,@rinayuniatirahayu3088,2024-06-12T04:07:35Z,0,"Ya betul, pemerintah kita belum siap, terlalu premature",True
890,@toeloesaja,2024-06-12T04:05:45Z,15,sebenernya klo dikelola dengan baik dan tanpa paksaan.  gw setuju,True
891,@dens6981,2024-06-12T04:02:52Z,0,"Program tipu2 rakyat untuk celah korup dmana2 uang d pegang orang lain ambilnya sulittttttttt lebih enak uang megang sndiri mau npa2in gampang mudah,, 😂 dan bener rumah pun uda d kasih pinjaman tp alokasi daerahnya jauh2 terpencil dan bisa aja d. Atas gunung atau lahan banjir😂 ujung2 menglakukan proyek2 lahan basah",True
892,@lambegena-ev3zd,2024-06-12T03:59:48Z,0,"Entah kenapa, sekarang negara mayoritas islam selalu susah mau maju, kecuali sumber minyak banyak. Sepertinya Islam sedang masuk masa kegelapan, seperti dulu katolik masuk masa kegelapan. Yang selalu mengatasnamakan agama untuk perbuatan jahat.",True
893,@FebriyogaPratama,2024-06-12T03:59:36Z,0,"""Duit tentara aja dikorupsi, apalagi duit kita?""",True
894,@mchoidir43,2024-06-12T03:58:34Z,1,"Sgt inovatif, taperra bs inpest di kripto dan menghasilkan return yg fantastis",True
895,@sabrinakirani2211,2024-06-12T03:58:20Z,0,Iya ini program bagus kalo di negara2 barat atau China yg pejabat2mya gak korup dan amanah. Kalo di Konoha mah tahu sendiri deh. Koruptor bukannya diadili dan dihukum seberat2nya eh malah dipiara. Cuman rakyat yg bodoh aja yg percaya sama TAPERA,True
896,@rinayuniatirahayu3088,2024-06-12T03:55:32Z,0,"Terus terang saya nggak percaya semua itu, yang kerja di luar negeri seperti saya gimana ya, saya nggak mau",True
897,@ibrhm_a,2024-06-12T03:54:56Z,0,you got me at the first half ngl😂,True
898,@youtubelw7092,2024-06-12T03:49:25Z,0,😂😂😂😂😂😂,True
899,@akhsanby2387,2024-06-12T03:47:56Z,0,"KORUPSI adalah penyebab dari rakyat pada gak percaya dengan program pemerintah, bahkan PRABOWO akan menaikkan gaji pejabat biar gak korupsi (saat kampanye)

Ide apa sih yang ada di kepala Jokowi dan bahkan Prabowo (saat kampanye) sampai gak mau memaksakan UU perampasan aset biar korupsi ilang, dan kepercayaan masyarakat semakin naik",True
900,@Boredom712,2024-06-12T03:47:46Z,2,Suka gw sama kontennya. POV ekonominya on point dan correlate sama reality. Good job bang. ❤❤ Beda jauh sama founder 1nya yang suka buka kelas sambil jelek2in orang lain wkwkwk,True
901,@bahrululum9543,2024-06-12T03:47:09Z,0,"tapera ini untuk rumah subsidi kayanya, soalnya aku liat beberapa proyek rumah subsidi nya terlalu lambat perkembangan nya, masib banyak yang kosong, kayak ini untuk mengatur agar tidak terpusat pada 1 area saja perkembangan ekonominya",True
902,@user-jq3cm2py8c,2024-06-12T03:46:50Z,0,"Bagaimana rakyat bisa percaya kalau pemerintah masih suka buat kebijakan blunder dan memiliki mindset memperkaya diri sendiri, apakah pemerintah benar bisa bertanggung jawab dan menjalankan segala konstitusi yang ada dengan baik?",True
903,@kedai88,2024-06-12T03:46:18Z,0,intinya hukum mati yyg korupsi dulu trs perampasan aset buat korupsi kl itu tejadi pasti semua ikut tapera,True
904,@luthfiosvex8892,2024-06-12T03:39:35Z,0,alhamdullilah udah lolos KPR taun kemaren. yang penting punya dulu.,True
905,@zainulazizi6960,2024-06-12T03:37:33Z,0,Coba koh bahas bandingan Tapera dari Korut yang bisa kasih rumah gratis ke rakyat nya,True
906,@khairulsuryanahdliyin5249,2024-06-12T03:37:32Z,0,"Kata Abg dulu, membuat Rumah itu tidak Profit lebih Profit Sewa Rumah",True
907,@ariessugiarto100,2024-06-12T03:36:43Z,0,Bagian 58% please jangan ngeluh......,True
908,@BillyStiffen,2024-06-12T03:36:32Z,0,"New World Order ,Buat ngebantu ilangin kelas menengah 😆",True
909,@currylaksa,2024-06-12T03:36:07Z,0,"program munafik utk para gaji koruptor2 laparrr, kl mau tapera harus ada jaminan pasti kalo nanti ada kasus korupsi, harus di hukum mati. soalnya kasus dana kelolaan di korup udah kejadian beulang kali. Klpun gak dikorupsi nanti pas mau dicairkan , urusan bakal ribet, bisa proses 5 thn lagi gak keluar2 dananya",True
910,@Qiramaya,2024-06-12T03:36:02Z,0,"Hadeh analisa 😅, kalo rumahnya di kasih di awal terus dicicil gpp",True
911,@kowalski28zm,2024-06-12T03:36:01Z,0,"Rumahnya aja belum ada, tapi programnya udah dibikin, gimana ceritanya rakyat ada yg mau percaya..",True
912,@vilusde,2024-06-12T03:33:53Z,0,"Tapera boleh boleh aja, tapi bikin aturan hukum keras dong buat pelaku atau oknum yang coba korupsi, mohon maaf hukum mati atau potong tangan supaya ada efek jera dan sebagai warning juga dimasyarakat... kalo mau ngebangun jangan nanggung2.. kalo nanggung2 mafianya malah yang seneng2. Berbuat semauannya tapi hukuman ga seberapa... mereka yang akan selalu di untungin..",True
913,@5uhutu1in95,2024-06-12T03:33:41Z,0,"Maap, yang pada ikut tapera dulu banyak sekali yang tidak mendapatkan apa2.",True
914,@arifadin,2024-06-12T03:32:38Z,1,"aturan pelaku korupsi di hukum mati dahulu, baru kita dukung tapera. masalah 1 belum selesai malah nambah masalah baru lg",True
